Date,Close,High,Low,Open,Volume,Stock
,MSFT,MSFT,MSFT,MSFT,MSFT,
2022-05-12,248.91046142578125,253.32622042112627,243.71487425735856,251.1914465609955,51033800,MSFT
2022-05-13,254.53494262695312,256.4065362115502,248.9104640346722,250.86002705080753,34925100,MSFT
2022-05-16,254.90533447265625,259.11639723328454,249.32958371033374,253.40416279680898,32550900,MSFT
2022-05-17,260.0911865234375,261.56308624410974,255.84112404859522,259.39907029430674,28828800,MSFT
2022-05-18,248.24932861328125,257.55086612903364,246.9693931124063,256.96462907264123,31356000,MSFT
2022-05-19,247.33090209960938,251.75696064928601,246.09982214872184,248.0734561306582,32692300,MSFT
2022-05-20,246.76422119140625,252.60700218610816,240.78466843805458,251.3368168478214,39199300,MSFT
2022-05-23,254.6685333251953,255.4990332782694,247.61421847946846,249.62695761286102,33175400,MSFT
2022-05-24,253.6621551513672,255.33290519351917,247.6826035754537,251.971874809613,29043900,MSFT
2022-05-25,256.4956359863281,258.5083603731719,251.22934212125796,252.21617401226834,28547900,MSFT
2022-05-26,259.798095703125,260.98032015992106,255.43067249294842,256.2513925154789,25002100,MSFT
2022-05-27,266.9696044921875,267.06731562839224,261.41995783588675,262.3188585448169,26910800,MSFT
2022-05-31,265.631103515625,268.46454814999765,262.75856845520855,266.27596136768364,37827700,MSFT
2022-06-01,266.1684875488281,271.3175402469702,263.8430992924874,268.8846905955963,25292200,MSFT
2022-06-02,268.2788391113281,268.3472398855621,255.5967272964254,258.3813305679757,44008200,MSFT
2022-06-03,263.8235168457031,267.17482718772595,262.25047775674227,264.1068702171186,28059000,MSFT
2022-06-06,262.58270263671875,267.8880873887345,261.08781439672373,265.8167420959057,22400300,MSFT
2022-06-07,266.24664306640625,266.862190534899,259.83718498016987,260.52113323788575,22860700,MSFT
2022-06-08,264.20458984375,266.7351505141469,263.4229304866885,265.4747453002484,17372300,MSFT
2022-06-09,258.7134704589844,266.4517015044913,258.55713864367937,261.634844850807,26439700,MSFT
2022-06-10,247.1843719482422,254.60017757455358,246.73492150280825,254.60017757455358,31422800,MSFT
2022-06-13,236.70057678222656,243.30545685676884,235.98733310322459,239.4851805295695,46135800,MSFT
2022-06-14,238.87939453125,240.10070925355024,235.96776949907485,238.26384714045005,28651500,MSFT
2022-06-15,245.98255920410156,249.44133097278552,240.76510609798785,242.61173342919113,33111700,MSFT
2022-06-16,239.348388671875,241.74216268049113,237.44314057965514,240.33520565588944,33169200,MSFT
2022-06-17,241.96690368652344,244.75150764110145,238.42998048259105,239.0846034844519,43084800,MSFT
2022-06-21,247.91714477539062,248.90396178868318,243.7842046658451,244.51699356218077,29928300,MSFT
2022-06-22,247.3211212158203,251.26841874585492,244.62444876832834,246.10957164458284,25939900,MSFT
2022-06-23,252.9196319580078,253.41793795165793,247.809669777073,249.7051527842737,25861400,MSFT
2022-06-24,261.5567932128906,261.8303665392892,255.7140123924243,255.80194348120352,33923200,MSFT
2022-06-27,258.8112487792969,262.1429689613932,257.2381799786484,262.05503788318345,24615100,MSFT
2022-06-28,250.59425354003906,260.78489654166776,250.43792167575154,257.9221419564602,27295500,MSFT
2022-06-29,254.2875213623047,255.9582716594945,249.890773174673,251.67877983050323,20069800,MSFT
2022-06-30,250.93621826171875,253.57427023351318,247.0964115747402,251.15117086547428,31730900,MSFT
2022-07-01,253.62307739257812,253.8087196084434,248.76714396372097,250.50630977578044,22837700,MSFT
2022-07-05,256.8180847167969,256.9451062280484,248.89419361754275,250.2816054554039,22941000,MSFT
2022-07-06,260.1009826660156,261.8401338868576,256.378417244903,257.6974432972696,23824400,MSFT
2022-07-07,262.24066162109375,262.88551929978155,258.9382222138368,259.0359333440472,20859900,MSFT
2022-07-08,261.5176696777344,261.94757482439326,257.2479583876133,258.7135359828816,19658800,MSFT
2022-07-11,258.44000244140625,260.4136365057184,256.16345486227567,259.5538260801544,19455200,MSFT
2022-07-12,247.8487548828125,259.8371859282168,246.25615550734784,259.77856519931385,35868500,MSFT
2022-07-13,246.9205322265625,247.73148701005059,242.4163228297024,244.44859236387242,29497400,MSFT
2022-07-14,248.24932861328125,249.28500115876392,240.29612738205486,244.81988208668008,25102800,MSFT
2022-07-15,250.8287353515625,254.39496840213428,248.92348735319365,249.85168356689877,29774100,MSFT
2022-07-18,248.41543579101562,254.85420398035012,247.48723950429894,253.78922102936602,20975000,MSFT
2022-07-19,253.57423400878906,253.7598762226603,247.85847543127215,251.66897121053262,25012600,MSFT
2022-07-20,256.2513732910156,258.7917140181286,252.96849344718146,253.93576521951553,22788300,MSFT
2022-07-21,258.76239013671875,258.81126061612775,251.13161811146432,253.82829056890776,22404700,MSFT
2022-07-22,254.38522338867188,259.24117262013067,253.12484788124044,259.1532415254674,21881300,MSFT
2022-07-25,252.8903045654297,255.49904599402382,250.91667066137012,255.01052009346162,21056000,MSFT
2022-07-26,246.11935424804688,253.91623871980474,243.8428365645717,253.89667859982464,39348000,MSFT
2022-07-27,262.5728759765625,263.8528113750205,252.909849739427,255.16683688127296,45994000,MSFT
2022-07-28,270.06689453125,271.4640714641904,261.72286372035086,263.5597258949392,33459300,MSFT
2022-07-29,274.2975158691406,275.5286106924797,270.28184723835176,271.3272998322268,32152800,MSFT
2022-08-01,271.63018798828125,274.8251367286238,269.5099724039233,271.4445457557554,21539600,MSFT
2022-08-02,268.5133972167969,271.5129535596286,266.12938831170163,269.66631124641907,22754200,MSFT
2022-08-03,275.98785400390625,276.99421627776303,270.26231431061575,270.40889595081245,23518900,MSFT
2022-08-04,277.1407165527344,277.2872683484146,273.7405956239433,275.3331648933384,18098700,MSFT
2022-08-05,276.4177551269531,277.14076398755924,272.28481487787076,272.74403046110217,16774600,MSFT
2022-08-08,273.8872375488281,279.3587349870203,272.91018549976746,277.53162260877656,18739200,MSFT
2022-08-09,275.8216857910156,276.58378493208386,271.2393108859861,273.2227544817394,23405200,MSFT
2022-08-10,282.5243225097656,283.15940026226946,280.35526616412074,281.5570506992945,24687800,MSFT
2022-08-11,280.43341064453125,284.52726027253226,279.9351344778462,284.17553591957807,20065900,MSFT
2022-08-12,285.2112121582031,285.2112121582031,280.35526321914153,281.85993143304614,22619700,MSFT
2022-08-15,286.73541259765625,287.42911107438584,283.4525028196031,284.32209329350565,18085700,MSFT
2022-08-16,285.9928283691406,287.2923239805232,283.75540118161075,285.2893498697751,18102900,MSFT
2022-08-17,285.2388916015625,287.2265154763441,283.4275031724951,283.6918563410664,18253400,MSFT
2022-08-18,284.1129150390625,285.81658418043264,283.04564174048915,284.13248679589566,17186200,MSFT
2022-08-19,280.17681884765625,283.21211455626116,279.5991382584274,282.8694145780961,20570000,MSFT
2022-08-22,271.9522399902344,276.5639149732888,271.4333044178784,276.19184232130647,25061100,MSFT
2022-08-23,270.6694641113281,273.0389311626439,269.65116519279564,270.6694641113281,17527400,MSFT
2022-08-24,270.0330505371094,271.44299375472406,269.36722243728934,269.66097803794145,18137000,MSFT
2022-08-25,273.0291748046875,273.1956094206998,268.7895442970541,271.54088479493174,16583400,MSFT
2022-08-26,262.49383544921875,274.4881266505964,262.3861459525227,273.2544185652506,27549300,MSFT
2022-08-29,259.6935729980469,261.8182594661714,258.3423744762823,260.3006262746539,20338500,MSFT
2022-08-30,257.4806823730469,261.47550201720145,255.2189044329555,261.1034593568575,22767100,MSFT
2022-08-31,256.0119934082031,261.53424671982935,255.87490146998655,259.85017923118824,24791800,MSFT
2022-09-01,254.96429443359375,255.44408628539085,250.07846736309196,253.46623349507178,23263400,MSFT
2022-09-02,250.71493530273438,259.21373957862966,249.15812895739882,256.23721883460826,22855400,MSFT
2022-09-06,247.96360778808594,252.44799078544023,246.6809553860228,250.85204083793536,21328200,MSFT
2022-09-07,252.70252990722656,253.4270733106384,247.93419287668956,249.38329462378468,24126700,MSFT
2022-09-08,253.12356567382812,254.99369934994252,249.47143098936897,252.13466903377497,20319900,MSFT
2022-09-09,258.9396057128906,259.6935517170331,254.85666778097755,255.06227583640336,22084700,MSFT
2022-09-12,261.08392333984375,261.86724201241935,259.62503526546527,260.2320885613663,18747700,MSFT
2022-09-13,246.7299041748047,254.96434041286705,246.3382449089679,253.43690662678696,33353300,MSFT
2022-09-14,246.95510864257812,248.92314610750662,244.64437117407763,248.23776104063654,23913000,MSFT
2022-09-15,240.25787353515625,246.15219960227225,238.92626196066945,244.55623484084325,31530900,MSFT
2022-09-16,239.63125610351562,240.17956416663884,237.00719116393054,239.1612649577464,39791800,MSFT
2022-09-19,239.4158172607422,240.0228704060289,235.82242778090065,237.40860661356453,26826900,MSFT
2022-09-20,237.38905334472656,238.42692432905167,234.6377121662073,237.01699569051672,26660300,MSFT
2022-09-21,233.9620819091797,242.49027328915574,233.9131226363591,239.17103777962444,28625600,MSFT
2022-09-22,235.94970703125,238.76959382847815,232.61089974845348,232.90462550627097,31061200,MSFT
2022-09-23,232.95361328125,236.09661373689661,230.29038985586033,234.5397923286239,34176000,MSFT
2022-09-26,232.493408203125,236.40991123435145,231.95488604827668,232.10176387611173,27694200,MSFT
2022-09-27,231.47511291503906,236.75259989953264,229.60497922142935,234.9705839342444,27018700,MSFT
2022-09-28,236.037841796875,237.27153481149165,229.83017344834093,231.8667567155219,29029700,MSFT
2022-09-29,232.54237365722656,234.94122883953057,229.5168785708888,233.90335789912527,27484200,MSFT
2022-09-30,228.03839111328125,235.51891157089977,227.87194152137735,233.31587853761883,35694800,MSFT
2022-10-03,235.7147216796875,236.5665562407545,229.76163574998006,230.49598001028534,28880400,MSFT
2022-10-04,243.68482971191406,245.13393168782224,239.86623019314112,239.97393462690772,34888400,MSFT
2022-10-05,243.9981231689453,245.34932142534083,239.00459102796964,240.85513801638095,20347100,MSFT
2022-10-06,241.63844299316406,245.11434247606232,240.94327206074857,242.75464577699583,20239900,MSFT
2022-10-07,229.3504180908203,236.28263010395378,228.30274638054547,235.8713841468346,37769600,MSFT
2022-10-10,224.46456909179688,229.66372422317414,221.99716811850382,228.18524977908294,29743600,MSFT
2022-10-11,220.70472717285156,224.27852999445886,219.43186077739125,222.86858659888884,30474000,MSFT
2022-10-12,221.03761291503906,223.1035686101061,219.2849845956559,220.69491296541872,21903900,MSFT
2022-10-13,229.3504180908203,231.17159255986616,214.55582760214386,215.26079932824376,42551800,MSFT
2022-10-14,223.78897094726562,232.2877899192671,223.57356209482342,230.62326425216398,30198600,MSFT
2022-10-17,232.57176208496094,233.97191982018455,230.23165189976706,230.89746524708121,28142300,MSFT
2022-10-18,233.52146911621094,238.83811426060802,230.4568010299414,238.16253010733288,26329600,MSFT
2022-10-19,231.5436553955078,234.60832380326266,229.3993675920163,232.0919634303183,19985700,MSFT
2022-10-20,231.22055053710938,236.27284322549886,229.96727071460137,230.8484928943571,21811000,MSFT
2022-10-21,237.06593322753906,237.9275687099277,229.60499943406603,229.83999500388313,26299700,MSFT
2022-10-24,242.08885192871094,242.6665325599833,236.26305645781395,238.67169753815492,24911200,MSFT
2022-10-25,245.4276580810547,245.7997156975737,240.6984790313292,242.0986216482708,34775500,MSFT
2022-10-26,226.4913787841797,233.32567243013398,225.2576707603945,226.34450095549056,82543200,MSFT
2022-10-27,222.01675415039062,228.8118889501119,221.06700101900176,226.21719686136822,40424600,MSFT
2022-10-28,230.94639587402344,231.66116845947738,221.33138836153447,221.51742465253554,40647700,MSFT
2022-10-31,227.28443908691406,230.01619304269877,226.3248852048597,228.88040371716804,28357300,MSFT
2022-11-01,223.40711975097656,230.81910882214837,222.58465770971134,229.70290606892462,30592300,MSFT
2022-11-02,215.50558471679688,226.47179018805932,215.44682462164948,224.67020238397998,38407000,MSFT
2022-11-03,209.77769470214844,215.80911298730175,209.5133265628878,215.49578557184125,36633900,MSFT
2022-11-04,216.76866149902344,216.96448367208396,208.97481351291196,213.00882199127454,36789100,MSFT
2022-11-07,223.11338806152344,223.642124352485,216.66095271783695,217.35613859957564,33498000,MSFT
2022-11-08,224.09251403808594,226.81448253009583,221.1257640993825,223.9260644471672,28192500,MSFT
2022-11-09,219.823486328125,223.85749401916186,219.64725088884902,222.62378618314506,27852900,MSFT
2022-11-10,237.90797424316406,238.2506742370908,230.0945548202056,230.515571727907,46268000,MSFT
2022-11-11,241.95175170898438,242.81338710367922,236.87987282694763,237.91775861613573,34620200,MSFT
2022-11-14,236.50782775878906,238.81856512501489,234.21667709082797,236.93864547897454,31123300,MSFT
2022-11-15,236.91905212402344,241.8440533099723,235.0195458330885,240.53202842828813,31390100,MSFT
2022-11-16,237.35107421875,239.38358350898213,236.06480717183115,238.39186999771098,24093300,MSFT
2022-11-17,237.30197143554688,238.8435381539188,233.3253489732536,233.4726257376434,23123500,MSFT
2022-11-18,236.85031127929688,239.3246657828085,234.6999806378717,239.09882143559938,27613500,MSFT
2022-11-21,237.66529846191406,240.23783270543555,236.82087665171096,237.05651949394007,26394700,MSFT
2022-11-22,240.59129333496094,240.8662199512073,236.34955769689049,239.17737646147847,19665700,MSFT
2022-11-23,243.0950927734375,243.78240928452703,239.84505578484715,240.66983559815458,19508500,MSFT
2022-11-25,243.00672912597656,244.19480161069367,242.26048692164872,242.82998203144444,9200800,MSFT
2022-11-28,237.38050842285156,242.18192539702906,236.43790722800586,241.6222587467849,24778200,MSFT
2022-11-29,235.9764404296875,238.3918693092864,233.89484887777672,237.02704966267706,17956300,MSFT
2022-11-30,250.51817321777344,250.7047337909563,235.51496952522623,236.21211456463936,47594200,MSFT
2022-12-01,250.07627868652344,251.48036696435298,246.37456825402924,249.2711258412189,26041500,MSFT
2022-12-02,250.40032958984375,251.42148344936865,245.16688047663357,245.2945303274655,21528500,MSFT
2022-12-05,245.66763305664062,249.22206707564106,243.56639967850296,247.4448425749525,23435300,MSFT
2022-12-06,240.67967224121094,247.2975832452608,239.36394979574598,246.27642932789132,22463700,MSFT
2022-12-07,239.94326782226562,241.70085061999154,237.82240729803337,240.39494158070943,20481500,MSFT
2022-12-08,242.91836547851562,244.2341028868354,238.65698778008183,240.40474204316993,22611800,MSFT
2022-12-09,240.97422790527344,243.81187510910007,239.73705813217018,240.26726946853532,20609700,MSFT
2022-12-12,247.93580627441406,247.96526162942584,242.692543329028,242.96746996405648,30665100,MSFT
2022-12-13,252.2659149169922,259.13911012222144,248.48565156116547,256.94949571953015,42196900,MSFT
2022-12-14,252.56048583984375,257.83320401618323,249.70319661190592,252.47211977688755,35410900,MSFT
2022-12-15,244.49920654296875,249.5951926755457,242.8594602024895,249.12389201647076,35560400,MSFT
2022-12-16,240.2574462890625,245.31414811434402,239.0988141825931,244.04752303949846,86102000,MSFT
2022-12-19,236.09426879882812,240.76805145365768,234.3857983171658,240.424385676434,29696400,MSFT
2022-12-20,237.41981506347656,238.50970810030006,234.10103870258786,235.06328188479955,25150800,MSFT
2022-12-21,240.00216674804688,241.17061240909877,235.76043092550097,237.311811174577,23690600,MSFT
2022-12-22,233.8751983642578,237.60636448544406,229.6334478309404,236.88957762417527,28651700,MSFT
2022-12-23,234.40541076660156,234.54287407253264,229.70218803003908,231.83287676315888,21207000,MSFT
2022-12-27,232.66749572753906,234.60179555616128,231.55796079001962,234.37596618226544,16688600,MSFT
2022-12-28,230.28152465820312,235.37751101989465,229.9280454024101,232.5987742278732,17457100,MSFT
2022-12-29,236.6440887451172,237.53760765421987,231.38118476179736,231.38118476179736,19770700,MSFT
2022-12-30,235.4756622314453,235.61312552884607,232.37290211025564,233.89482682014858,21938500,MSFT
2023-01-03,235.24002075195312,241.2982496784464,233.09950356417312,238.67661840759735,25740000,MSFT
2023-01-04,224.9498748779297,228.6515707937887,221.86675636636124,228.07226219993836,50623400,MSFT
2023-01-05,218.28285217285156,223.42793497169325,217.74281242583197,223.0842692283964,39585600,MSFT
2023-01-06,220.8553924560547,221.67035882828523,215.37648717687478,218.9603615409851,43613600,MSFT
2023-01-09,223.00575256347656,227.05112960740402,222.3086224905755,222.34789130469701,27369800,MSFT
2023-01-10,224.7043914794922,227.11982022415233,223.21192206293,223.6341254274707,27033900,MSFT
2023-01-11,231.49905395507812,231.67578608133306,226.92346579858452,227.10019792483945,28669300,MSFT
2023-01-12,234.1894073486328,235.55422702400872,229.32907915113603,230.99828080713587,27269500,MSFT
2023-01-13,234.89637756347656,235.03384088361543,230.66445501236748,232.7067778989866,21333300,MSFT
2023-01-17,235.99607849121094,236.54593172373328,232.79512362957803,233.65918727061418,29831300,MSFT
2023-01-18,231.53831481933594,237.9893068890098,231.25357474268407,237.19398238340665,30028700,MSFT
2023-01-19,227.72860717773438,231.25358612173252,226.50125078588513,229.5451006306224,28623000,MSFT
2023-01-20,235.86843872070312,236.37902316517145,230.26186823597817,230.60553401218095,35389800,MSFT
2023-01-23,238.1856689453125,240.72874754062073,235.30873805800567,236.7324833169044,31934000,MSFT
2023-01-24,237.6554412841797,239.5308452494921,236.0844342572351,238.10711498113173,40234400,MSFT
2023-01-25,236.25137329101562,238.8926465935646,226.71726242697446,230.23241286471827,66526600,MSFT
2023-01-26,243.50750732421875,243.81188931119357,237.61619666314894,239.236301101992,33454500,MSFT
2023-01-27,243.6645965576172,245.30434278619185,242.35868764883875,244.47956294350342,26498900,MSFT
2023-01-30,238.3133087158203,241.1509556923859,237.81253779018328,240.08068968374297,25867400,MSFT
2023-01-31,243.32093811035156,243.45840142159702,238.5489760451487,239.03991858279355,26541100,MSFT
2023-02-01,248.1714630126953,250.5574366524926,241.0233405684273,243.50750871275346,31259900,MSFT
2023-02-02,259.80682373046875,259.89518980059495,252.58996168925287,254.131528608111,39940400,MSFT
2023-02-03,253.67001342773438,259.4140470711342,252.44265709216836,254.83845905637355,29077300,MSFT
2023-02-06,252.11862182617188,253.62090480368727,250.1646801008737,252.77649801588666,22518000,MSFT
2023-02-07,262.713134765625,263.9012071647271,255.36862455396962,255.81048476727034,50841400,MSFT
2023-02-08,261.89825439453125,271.7465619102977,261.3876549048757,268.25105293927203,54686000,MSFT
2023-02-09,258.84454345703125,269.0168886035488,258.039390489122,268.84012651357125,42375100,MSFT
2023-02-10,258.3339538574219,259.30601043512377,255.93815201976537,256.7923871898371,25818500,MSFT
2023-02-13,266.4050598144531,269.62564159022224,262.3105859582913,262.79173001037145,44630900,MSFT
2023-02-14,267.23968505859375,269.9889513959728,264.40202269183845,267.7306276163226,37047900,MSFT
2023-02-15,265.1036376953125,266.49156688669603,262.01278189893924,264.11929330764815,28922400,MSFT
2023-02-16,258.0458984375,262.56403597864954,257.79981231844084,259.8866178016932,29603600,MSFT
2023-02-17,254.0198974609375,256.0181152654841,251.9921505278432,255.32909225276762,30000100,MSFT
2023-02-21,248.7143096923828,251.49016824327242,247.6512158869296,250.49597073877874,28397400,MSFT
2023-02-22,247.57244873046875,250.35814511839848,246.42076761233298,250.1120590242694,22491100,MSFT
2023-02-23,250.78143310546875,252.8190182527777,246.55858711540606,251.559058591663,29219100,MSFT
2023-02-24,245.3182830810547,247.07041470084704,244.21582229194536,246.04670325666007,24990900,MSFT
2023-02-27,246.24359130859375,248.8619509386829,245.48564193779885,248.50758636453622,21190000,MSFT
2023-02-28,245.5151824951172,247.5527826462789,244.83598244472995,245.17067096137697,22491000,MSFT
2023-03-01,242.4145050048828,247.00153859615037,241.9420088680049,246.8342018468034,27565300,MSFT
2023-03-02,247.17872619628906,247.46417946735576,241.76483192375827,242.69011807533903,24808200,MSFT
2023-03-03,251.29327392578125,251.61810937843563,247.4543367942358,248.24181531401277,30760100,MSFT
2023-03-06,252.84854125976562,256.0476605602481,251.97247534442963,252.41542732051573,24109800,MSFT
2023-03-07,250.17112731933594,253.65571496313456,249.4230309703386,252.287461805782,21473200,MSFT
2023-03-08,249.7281494140625,250.55499503290108,246.88339494789705,250.0628228759873,17340200,MSFT
2023-03-09,248.36978149414062,255.49642520187024,247.6413612448282,251.81498682862087,26653400,MSFT
2023-03-10,244.6981964111328,248.83244032000758,243.72370496584182,247.14921963092033,28333900,MSFT
2023-03-13,249.94473266601562,253.87227229864152,241.8829494842542,243.52680285893817,33339700,MSFT
2023-03-14,256.70721435546875,256.9828296179448,251.85438808848426,252.7304541056199,33620300,MSFT
2023-03-15,261.28436279296875,262.30808931293495,255.15188676906854,255.90985113280536,46028000,MSFT
2023-03-16,271.87591552734375,272.23026506647096,259.1581735865581,261.0579509308683,54768800,MSFT
2023-03-17,275.0553283691406,278.89426524045854,271.9940319281041,273.90366232764774,69527400,MSFT
2023-03-20,267.9681091308594,273.13591766100586,265.6253644574901,272.6437454200395,43466600,MSFT
2023-03-21,269.4937744140625,270.69467563118206,265.3004581897297,270.5765591245479,34558700,MSFT
2023-03-22,268.027099609375,276.6401116479534,267.9188061230501,269.11970728887826,34873300,MSFT
2023-03-23,273.3130798339844,276.65984491000785,270.8916009314238,273.5886950746026,36610900,MSFT
2023-03-24,276.1775207519531,276.2365790138879,270.9703303661151,272.8996370155353,28172000,MSFT
2023-03-27,272.0531005859375,277.0535567459473,271.20654881077553,276.1085945660647,26840200,MSFT
2023-03-28,270.9211120605469,271.8168690429862,267.79087413033056,271.4723425051547,21878600,MSFT
2023-03-29,276.11846923828125,276.73861104356007,274.0513399006214,274.59271732819036,25087000,MSFT
2023-03-30,279.60302734375,280.0066121706269,277.0732849525492,279.78023217395076,25053400,MSFT
2023-03-31,283.7864685058594,284.7412837418121,278.56945538558534,279.28803758659916,32766000,MSFT
2023-04-03,282.7332458496094,283.7569423716875,279.5045974988717,282.0343397141944,24883300,MSFT
2023-04-04,282.6839904785156,285.9028155833691,281.1976510040957,282.7332257176792,25824300,MSFT
2023-04-05,279.88848876953125,282.6544941864627,278.490736515466,281.37485845642465,22064800,MSFT
2023-04-06,287.03485107421875,287.50731719041386,277.61466736506213,278.7761866204537,29770300,MSFT
2023-04-10,284.8594665527344,285.0661704846128,280.2527115064888,284.68226171417155,23103000,MSFT
2023-04-11,278.4021301269531,281.5028392047115,277.23078785734424,281.27642916480585,27276600,MSFT
2023-04-12,279.0517883300781,282.51669989305793,277.5457425781535,280.331454092245,27403400,MSFT
2023-04-13,285.3023986816406,285.3614569468839,278.7368378636827,279.1502457203857,24222700,MSFT
2023-04-14,281.6603088378906,283.96367102936733,279.2486531464038,282.5068305661248,20987900,MSFT
2023-04-17,284.2786865234375,287.0348692146032,281.6800326007046,285.3910006419592,23836200,MSFT
2023-04-18,283.8554382324219,287.192380736636,282.51674403921857,287.0053528655543,20161800,MSFT
2023-04-19,283.93414306640625,284.52472565141113,280.08535300849246,281.51263430866226,17150300,MSFT
2023-04-20,281.6307373046875,284.50503591954333,280.6168638626968,280.7842156136177,23244400,MSFT
2023-04-21,281.2862548828125,281.78825008105144,278.6285130858529,280.54799661030216,21676400,MSFT
2023-04-24,277.35870361328125,280.48894155472334,274.35646528671094,277.67370102270286,26611000,MSFT
2023-04-25,271.108154296875,277.1913956236309,271.0589190518227,275.13411938360406,45772200,MSFT
2023-04-26,290.74578857421875,294.8800468988335,288.1471350865969,292.05498339426265,64599200,MSFT
2023-04-27,300.0577087402344,300.42194142413604,290.62770202416357,291.336431237466,46462600,MSFT
2023-04-28,302.44964599609375,304.09348419157374,298.5614739081994,299.25052694953416,36446700,MSFT
2023-05-01,300.7762756347656,303.7686910534892,300.3726908217299,302.1642048581886,21294100,MSFT
2023-05-02,300.6286315917969,304.33959922450805,299.1521149683054,302.9418469765617,26404400,MSFT
2023-05-03,299.6343994140625,303.7784805128606,299.3292550837356,301.81964496531594,22360800,MSFT
2023-05-04,300.6286315917969,302.9418469765617,298.65008970357985,301.44562423928016,22519900,MSFT
2023-05-05,305.7865295410156,307.08587113629045,299.5064085369893,300.93371968874146,28181200,MSFT
2023-05-08,303.8179016113281,305.34365349819655,301.29798227952045,305.27474217870144,21318600,MSFT
2023-05-09,302.1937561035156,305.1861717412248,301.51455600745976,303.1781005859375,21340800,MSFT
2023-05-10,307.4206237792969,308.09982387729104,302.8532809885263,303.7883902256099,30078000,MSFT
2023-05-11,305.2550048828125,306.2492022660023,301.46530325501186,305.24518186660805,31680200,MSFT
2023-05-12,304.1329040527344,305.78659550903757,301.8000125269122,305.68815505667965,19758100,MSFT
2023-05-15,304.615234375,305.04834834939237,302.77451500373724,304.26088478130237,16336500,MSFT
2023-05-16,306.8594970703125,308.79865663517415,304.9793957630767,304.9793957630767,26730300,MSFT
2023-05-17,309.7597961425781,310.18398226866987,306.5438090074736,308.07289612814964,24315000,MSFT
2023-05-18,314.2187805175781,314.73177784456124,309.483610472281,310.2826700411064,27276000,MSFT
2023-05-19,314.04119873046875,314.44566578774686,312.0977999996557,312.46279877914503,27529500,MSFT
2023-05-22,316.84283447265625,318.2337976929915,313.7156584548846,314.29768758586613,24115700,MSFT
2023-05-23,311.0028381347656,318.36209222067146,310.9929635378551,315.7084147228856,30797200,MSFT
2023-05-24,309.6118469238281,312.22605590477934,308.3885711303924,310.47996842062906,23384900,MSFT
2023-05-25,321.51885986328125,322.48560688715077,315.67878902000206,318.87502712507745,43301700,MSFT
2023-05-26,328.3947448730469,328.8978374792633,319.5064041956886,319.6444980132169,36630600,MSFT
2023-05-30,326.7373962402344,331.20622279832344,326.05671145740513,330.70313021071354,29503100,MSFT
2023-05-31,323.9555358886719,331.4035709455312,322.9098221088515,327.8028654551653,45950600,MSFT
2023-06-01,328.0888977050781,329.02608115085206,320.33505191131786,321.5287039010863,26773900,MSFT
2023-06-02,330.87078857421875,332.94243642193857,328.0592686455613,329.73632407120874,25864000,MSFT
2023-06-05,331.4035339355469,333.98814914784583,330.14082001100866,330.6932554714019,21307100,MSFT
2023-06-06,329.174072265625,330.8412533912164,327.68448335101743,330.8017851103892,20396200,MSFT
2023-06-07,319.0131530761719,329.9731116515835,318.1450315839659,327.17146599385774,40717100,MSFT
2023-06-08,320.8677673339844,322.2291369225087,318.98355595766924,319.5655851097024,23277700,MSFT
2023-06-09,322.37713623046875,325.53390634602147,320.0292702055803,320.6014248165846,22514900,MSFT
2023-06-12,327.3687438964844,327.6153679268259,320.7690824361064,324.14288231211435,24260300,MSFT
2023-06-13,329.77581787109375,332.4294950152336,325.928488773513,329.95337995894954,22951300,MSFT
2023-06-14,332.78460693359375,334.4616624272819,328.3157805876422,329.82511848977225,26003800,MSFT
2023-06-15,343.39935302734375,345.1158468804941,332.6465498488754,332.92276759657176,38899100,MSFT
2023-06-16,337.707275390625,346.72386629713804,337.3324320738404,346.575897868739,46533600,MSFT
2023-06-20,333.4850158691406,337.4605942019211,331.32458686367323,334.7280106683064,26375400,MSFT
2023-06-21,329.0556640625,333.1693663878864,327.5857943850583,331.82771592550745,25117800,MSFT
2023-06-22,335.12261962890625,335.52708668833833,328.838643577594,329.6081094184592,23556800,MSFT
2023-06-23,330.4959716796875,333.39627314072527,328.9471954059109,329.8448805246099,23084700,MSFT
2023-06-26,324.1626892089844,331.5712559275852,324.05415896146803,329.2135454326496,21520600,MSFT
2023-06-27,330.0520324707031,331.61068318067953,324.85317836133345,327.3786061607091,24354100,MSFT
2023-06-28,331.31475830078125,333.4160000459161,329.30229760192987,330.14082540190753,20259500,MSFT
2023-06-29,330.5255432128906,331.57122678735186,328.1283646472187,330.19013811405165,16997000,MSFT
2023-06-30,335.94140625,338.1018352198604,332.6465127324508,333.189073570984,26823800,MSFT
2023-07-03,333.4258728027344,336.29658063116784,332.0250649242067,334.60968039782284,12508700,MSFT
2023-07-05,333.5836486816406,337.03638501598806,330.2098488939996,330.5649730377632,18172400,MSFT
2023-07-06,336.6615905761719,338.3583654623212,330.9695176090643,332.7451989549393,28161200,MSFT
2023-07-07,332.666259765625,337.17455476042386,332.4492293908837,334.7379078689779,21185300,MSFT
2023-07-10,327.3490295410156,330.7031407949626,323.1662951750732,330.0816433554904,32791400,MSFT
